"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/27/2023","AQS","482570005","1","7.9","ug/m3 LC","44","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"06/28/2023","AQS","482570005","1","9.1","ug/m3 LC","51","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"06/29/2023","AQS","482570005","1","7.2","ug/m3 LC","40","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"06/30/2023","AQS","482570005","1","7.3","ug/m3 LC","41","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/01/2023","AQS","482570005","1","7.2","ug/m3 LC","40","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/02/2023","AQS","482570005","1","11.6","ug/m3 LC","56","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/03/2023","AQS","482570005","1","8.4","ug/m3 LC","47","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/05/2023","AQS","482570005","1","7.3","ug/m3 LC","41","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/06/2023","AQS","482570005","1","5.5","ug/m3 LC","31","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/07/2023","AQS","482570005","1","6","ug/m3 LC","33","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/08/2023","AQS","482570005","1","5","ug/m3 LC","28","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/09/2023","AQS","482570005","1","3.7","ug/m3 LC","21","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/10/2023","AQS","482570005","1","9.5","ug/m3 LC","52","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/11/2023","AQS","482570005","1","9.9","ug/m3 LC","52","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/12/2023","AQS","482570005","1","10","ug/m3 LC","53","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/13/2023","AQS","482570005","1","8","ug/m3 LC","44","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/14/2023","AQS","482570005","1","15.6","ug/m3 LC","63","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/15/2023","AQS","482570005","1","15","ug/m3 LC","62","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/16/2023","AQS","482570005","1","11.5","ug/m3 LC","55","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/17/2023","AQS","482570005","1","17.6","ug/m3 LC","67","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/18/2023","AQS","482570005","1","14.6","ug/m3 LC","61","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/19/2023","AQS","482570005","1","15.7","ug/m3 LC","63","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/20/2023","AQS","482570005","1","15.1","ug/m3 LC","62","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/21/2023","AQS","482570005","1","14","ug/m3 LC","60","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/22/2023","AQS","482570005","1","5.8","ug/m3 LC","32","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/23/2023","AQS","482570005","1","9","ug/m3 LC","50","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/24/2023","AQS","482570005","1","10.4","ug/m3 LC","53","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/25/2023","AQS","482570005","1","10.7","ug/m3 LC","54","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/26/2023","AQS","482570005","1","17.1","ug/m3 LC","66","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/27/2023","AQS","482570005","1","16.7","ug/m3 LC","65","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/28/2023","AQS","482570005","1","16.3","ug/m3 LC","64","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/29/2023","AQS","482570005","1","15.8","ug/m3 LC","63","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/30/2023","AQS","482570005","1","13.1","ug/m3 LC","58","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"07/31/2023","AQS","482570005","1","13.7","ug/m3 LC","60","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/01/2023","AQS","482570005","1","13","ug/m3 LC","58","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/02/2023","AQS","482570005","1","11.4","ug/m3 LC","55","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/03/2023","AQS","482570005","1","7.9","ug/m3 LC","44","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/04/2023","AQS","482570005","1","6.1","ug/m3 LC","34","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/05/2023","AQS","482570005","1","9.9","ug/m3 LC","52","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/06/2023","AQS","482570005","1","7.3","ug/m3 LC","41","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/07/2023","AQS","482570005","1","7.5","ug/m3 LC","42","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/08/2023","AQS","482570005","1","9.6","ug/m3 LC","52","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/09/2023","AQS","482570005","1","6.9","ug/m3 LC","38","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/10/2023","AQS","482570005","1","8.4","ug/m3 LC","47","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/11/2023","AQS","482570005","1","7.8","ug/m3 LC","43","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/12/2023","AQS","482570005","1","9","ug/m3 LC","50","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/13/2023","AQS","482570005","1","8.3","ug/m3 LC","46","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/14/2023","AQS","482570005","1","8.5","ug/m3 LC","47","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/15/2023","AQS","482570005","1","2.6","ug/m3 LC","14","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/16/2023","AQS","482570005","1","4.3","ug/m3 LC","24","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/17/2023","AQS","482570005","1","7.8","ug/m3 LC","43","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/18/2023","AQS","482570005","1","8.1","ug/m3 LC","45","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/19/2023","AQS","482570005","1","8.5","ug/m3 LC","47","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/20/2023","AQS","482570005","1","11.8","ug/m3 LC","56","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/21/2023","AQS","482570005","1","16.5","ug/m3 LC","65","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/22/2023","AQS","482570005","1","14.4","ug/m3 LC","61","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/23/2023","AQS","482570005","1","12.9","ug/m3 LC","58","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/24/2023","AQS","482570005","1","15.8","ug/m3 LC","63","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/25/2023","AQS","482570005","1","17","ug/m3 LC","66","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/26/2023","AQS","482570005","1","14.5","ug/m3 LC","61","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/27/2023","AQS","482570005","1","9.3","ug/m3 LC","51","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/28/2023","AQS","482570005","1","7.6","ug/m3 LC","42","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/29/2023","AQS","482570005","1","9.2","ug/m3 LC","51","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/30/2023","AQS","482570005","1","12","ug/m3 LC","56","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"08/31/2023","AQS","482570005","1","15.6","ug/m3 LC","63","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/01/2023","AQS","482570005","1","10.8","ug/m3 LC","54","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/02/2023","AQS","482570005","1","10.4","ug/m3 LC","53","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/03/2023","AQS","482570005","1","12.4","ug/m3 LC","57","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/04/2023","AQS","482570005","1","8.5","ug/m3 LC","47","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/05/2023","AQS","482570005","1","7","ug/m3 LC","39","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/06/2023","AQS","482570005","1","6.5","ug/m3 LC","36","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/07/2023","AQS","482570005","1","5.8","ug/m3 LC","32","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/08/2023","AQS","482570005","1","7.3","ug/m3 LC","41","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
"09/09/2023","AQS","482570005","1","9.3","ug/m3 LC","51","Kaufman","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","257","Kaufman","32.5649668","-96.3176831"
